pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
65 <pt<100 	8<chiso range<10 	35.8244	4.50837	31.316	9.97291	31.9495	1.21245	0.0991799
65 <pt<100 	5<chiso range<12 	35.8244	4.50837	31.316	9.09866	32.8479	1.1269	0.245795
#######################################################################################
100 <pt<400 	2<chiso range<4 	20.6023	1.47593	19.1264	2.02647	20.8745	0.265652	0.39797
100 <pt<400 	3<chiso range<5 	20.6023	1.47593	19.1264	4.97786	17.9544	0.996049	0.241467
100 <pt<400 	4<chiso range<6 	20.6023	1.47593	19.1264	2.85588	20.0563	0.661802	0.213081
100 <pt<400 	5<chiso range<7 	20.6023	1.47593	19.1264	2.43764	20.4748	0.53663	0.314033
100 <pt<400 	6<chiso range<8 	20.6023	1.47593	19.1264	2.90606	20.0034	0.632748	0.197969
100 <pt<400 	4<chiso range<9 	20.6023	1.47593	19.1264	2.91897	19.9787	0.666359	0.194309
100 <pt<400 	4<chiso range<10 	20.6023	1.47593	19.1264	2.66778	20.2335	0.610504	0.255721
100 <pt<400 	6<chiso range<10 	20.6023	1.47593	19.1264	2.53473	20.3801	0.56451	0.290408
100 <pt<400 	8<chiso range<10 	20.6023	1.47593	19.1264	2.19161	20.7234	0.450987	0.376114
100 <pt<400 	5<chiso range<12 	20.6023	1.47593	19.1264	2.64401	20.2653	0.605844	0.263372
#######################################################################################
