1	0	
1	0	
1	0	
1	0	
1	0	
1.53848	-82.8206	
1.55361	-90.1476	
1.50777	-31.2312	
1.5532	-26.381	
1.55001	-30.1729	
1.55792	-73.4202	
1.56734	-65.9975	
1.54188	-67.4919	
1.53037	-63.5657	
1.52889	-106.773	
1.53826	-50.2911	
1.5683	-125.399	
1.52538	-47.3721	
1.52787	-68.9971	
1.53907	-87.1227	
1.55748	-102.467	
1.53823	-61.8016	
1.56937	-70.8146	
1.50918	-45.1736	
1.54896	-56.8476	
1	0	
1	0	
1	0	
1	0	
1	0	
1	0	
1	0	
