1	0	
1	0	
1	0	
1	0	
1	0	
1	0	
0.678328	19.8047	
0.658285	29.4957	
0.663009	14.6191	
0.663801	21.3333	
0.679381	6.94155	
0.664397	2.90179	
0.65302	19.8637	
0.673313	17.963	
0.673994	16.739	
0.649749	33.788	
0.681187	8.93903	
0.6711	11.0015	
0.678989	17.7866	
0.650737	13.3813	
0.677752	13.4127	
0.682452	16.5475	
0.665337	6.22833	
0.67304	14.818	
0.67431	9.39449	
0.679133	1.49529	
0.682778	1.69217	
1	0	
1	0	
1	0	
1	0	
1	0	
