20 <pt<25 	0.420553	0.0109327	3.16583
25 <pt<30 	0.400075	0.0147718	5.50254
30 <pt<40 	0.353239	0.0136068	1.69433
40 <pt<50 	0.293951	0.0179198	7.64217
50 <pt<70 	0.231018	0.0170035	2.16309
70 <pt<100 	0.130562	0.0157779	3.34836
100 <pt<125 	0.0612601	0.0174492	0.852336
125 <pt<400 	0.183714	0.0537274	3.55896
