pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
35 <pt<40 	6<chiso range<13 	66.5968	30.5852	36.0116	33.1155	32.9717	0.322113	0.38742
35 <pt<40 	7<chiso range<12 	66.5968	30.5852	36.0116	33.9563	32.1045	0.417577	0.490635
35 <pt<40 	7<chiso range<13 	66.5968	30.5852	36.0116	33.4125	32.6706	0.357334	0.424675
35 <pt<40 	8<chiso range<13 	66.5968	30.5852	36.0116	33.5963	32.4812	0.380581	0.450064
#######################################################################################
40 <pt<50 	3<chiso range<8 	70.0729	23.6561	46.4167	31.5438	38.5236	0.861105	0.829078
40 <pt<50 	3<chiso range<9 	70.0729	23.6561	46.4167	31.0313	39.0412	0.820216	0.783571
40 <pt<50 	3<chiso range<10 	70.0729	23.6561	46.4167	30.4529	39.5961	0.77137	0.733977
40 <pt<50 	3<chiso range<11 	70.0729	23.6561	46.4167	29.5182	40.5304	0.687524	0.64538
40 <pt<50 	3<chiso range<12 	70.0729	23.6561	46.4167	27.8169	42.2318	0.514767	0.470392
40 <pt<50 	3<chiso range<13 	70.0729	23.6561	46.4167	28.5452	41.5027	0.589895	0.545961
40 <pt<50 	4<chiso range<9 	70.0729	23.6561	46.4167	31.4133	38.6548	0.859769	0.825557
40 <pt<50 	4<chiso range<10 	70.0729	23.6561	46.4167	30.6068	39.4423	0.790659	0.753347
40 <pt<50 	4<chiso range<11 	70.0729	23.6561	46.4167	29.4427	40.6057	0.684737	0.641519
40 <pt<50 	4<chiso range<12 	70.0729	23.6561	46.4167	27.4992	42.5492	0.483115	0.438703
40 <pt<50 	4<chiso range<13 	70.0729	23.6561	46.4167	28.3549	41.6929	0.573191	0.528535
40 <pt<50 	5<chiso range<10 	70.0729	23.6561	46.4167	30.3447	39.7043	0.758962	0.72137
40 <pt<50 	5<chiso range<11 	70.0729	23.6561	46.4167	28.9736	41.0746	0.633928	0.590377
40 <pt<50 	5<chiso range<12 	70.0729	23.6561	46.4167	26.8485	43.1991	0.407812	0.366746
40 <pt<50 	5<chiso range<13 	70.0729	23.6561	46.4167	27.8068	42.2419	0.512361	0.468335
40 <pt<50 	6<chiso range<11 	70.0729	23.6561	46.4167	28.2565	41.7912	0.565851	0.520531
40 <pt<50 	6<chiso range<12 	70.0729	23.6561	46.4167	26.0341	44.0115	0.314636	0.278846
40 <pt<50 	6<chiso range<13 	70.0729	23.6561	46.4167	27.1971	42.851	0.448679	0.405544
40 <pt<50 	7<chiso range<12 	70.0729	23.6561	46.4167	23.9718	46.0606	0.0449951	0.0424148
40 <pt<50 	7<chiso range<13 	70.0729	23.6561	46.4167	25.5425	44.5015	0.252753	0.222754
40 <pt<50 	8<chiso range<13 	70.0729	23.6561	46.4167	25.0156	45.0252	0.187287	0.164056
#######################################################################################
50 <pt<65 	3<chiso range<8 	51.5677	14.5067	37.061	13.1653	38.0215	0.243618	0.131
50 <pt<65 	3<chiso range<9 	51.5677	14.5067	37.061	13.7761	37.345	0.125352	0.0379475
50 <pt<65 	3<chiso range<10 	51.5677	14.5067	37.061	13.7361	37.3797	0.13387	0.0428722
50 <pt<65 	3<chiso range<11 	51.5677	14.5067	37.061	12.7984	38.3881	0.318754	0.182514
50 <pt<65 	3<chiso range<12 	51.5677	14.5067	37.061	12.4817	38.6752	0.391207	0.224988
50 <pt<65 	3<chiso range<13 	51.5677	14.5067	37.061	12.7561	38.4034	0.333668	0.186693
50 <pt<65 	4<chiso range<9 	51.5677	14.5067	37.061	13.3925	37.7211	0.19171	0.0878333
50 <pt<65 	4<chiso range<10 	51.5677	14.5067	37.061	13.5203	37.5913	0.17144	0.0711187
50 <pt<65 	4<chiso range<11 	51.5677	14.5067	37.061	12.4625	38.7033	0.387456	0.226574
50 <pt<65 	4<chiso range<12 	51.5677	14.5067	37.061	12.1768	38.9756	0.45825	0.267859
50 <pt<65 	4<chiso range<13 	51.5677	14.5067	37.061	12.5393	38.6169	0.379883	0.217026
50 <pt<65 	5<chiso range<10 	51.5677	14.5067	37.061	14.8575	36.2945	0.0572695	0.100988
50 <pt<65 	5<chiso range<11 	51.5677	14.5067	37.061	13.1555	38.0312	0.248513	0.133209
50 <pt<65 	5<chiso range<12 	51.5677	14.5067	37.061	12.6257	38.5289	0.363686	0.205204
50 <pt<65 	5<chiso range<13 	51.5677	14.5067	37.061	12.9186	38.2387	0.302455	0.16419
50 <pt<65 	6<chiso range<11 	51.5677	14.5067	37.061	13.5903	37.5965	0.164852	0.0731684
50 <pt<65 	6<chiso range<12 	51.5677	14.5067	37.061	12.8234	38.3315	0.323401	0.177644
50 <pt<65 	6<chiso range<13 	51.5677	14.5067	37.061	13.1207	38.0659	0.262173	0.139965
50 <pt<65 	7<chiso range<12 	51.5677	14.5067	37.061	12.504	38.6462	0.393431	0.222924
50 <pt<65 	7<chiso range<13 	51.5677	14.5067	37.061	12.899	38.2565	0.308827	0.167361
50 <pt<65 	8<chiso range<13 	51.5677	14.5067	37.061	12.2056	38.9301	0.465068	0.265197
#######################################################################################
65 <pt<100 	3<chiso range<8 	41.8835	10.0398	31.8437	9.94454	32.0084	0.0219305	0.0261867
65 <pt<100 	3<chiso range<9 	41.8835	10.0398	31.8437	9.99537	31.923	0.0101268	0.0125822
65 <pt<100 	3<chiso range<10 	41.8835	10.0398	31.8437	9.99125	31.9278	0.0110284	0.0133214
65 <pt<100 	3<chiso range<11 	41.8835	10.0398	31.8437	10.0683	31.8565	0.00636365	0.00201417
65 <pt<100 	3<chiso range<12 	41.8835	10.0398	31.8437	9.26481	32.6879	0.187058	0.134992
65 <pt<100 	3<chiso range<13 	41.8835	10.0398	31.8437	9.33333	32.6184	0.169801	0.123855
65 <pt<100 	4<chiso range<9 	41.8835	10.0398	31.8437	10.1286	31.7952	0.0199397	0.00766234
65 <pt<100 	4<chiso range<10 	41.8835	10.0398	31.8437	10.1031	31.8208	0.0141856	0.0036125
65 <pt<100 	4<chiso range<11 	41.8835	10.0398	31.8437	10.1653	31.7637	0.0276438	0.0125308
65 <pt<100 	4<chiso range<12 	41.8835	10.0398	31.8437	9.23901	32.7137	0.193046	0.138968
65 <pt<100 	4<chiso range<13 	41.8835	10.0398	31.8437	9.31923	32.633	0.172928	0.126066
65 <pt<100 	5<chiso range<10 	41.8835	10.0398	31.8437	10.0128	31.9066	0.00614062	0.00997344
65 <pt<100 	5<chiso range<11 	41.8835	10.0398	31.8437	10.1167	31.8101	0.0170912	0.00528061
65 <pt<100 	5<chiso range<12 	41.8835	10.0398	31.8437	9.09866	32.8538	0.231047	0.16206
65 <pt<100 	5<chiso range<13 	41.8835	10.0398	31.8437	9.19997	32.7501	0.204719	0.145336
65 <pt<100 	6<chiso range<11 	41.8835	10.0398	31.8437	9.85011	32.0782	0.042343	0.0367203
65 <pt<100 	6<chiso range<12 	41.8835	10.0398	31.8437	8.73492	33.216	0.32767	0.220396
65 <pt<100 	6<chiso range<13 	41.8835	10.0398	31.8437	8.90566	33.0241	0.281522	0.189498
65 <pt<100 	7<chiso range<12 	41.8835	10.0398	31.8437	8.70496	33.2461	0.334462	0.224892
65 <pt<100 	7<chiso range<13 	41.8835	10.0398	31.8437	8.92821	33.0081	0.274506	0.186617
65 <pt<100 	8<chiso range<13 	41.8835	10.0398	31.8437	8.72346	33.2273	0.331229	0.222339
#######################################################################################
100 <pt<400 	3<chiso range<8 	22.8346	3.56592	19.2687	3.25562	19.6575	0.129868	0.0873498
100 <pt<400 	3<chiso range<9 	22.8346	3.56592	19.2687	3.12715	19.7854	0.190312	0.116689
100 <pt<400 	3<chiso range<10 	22.8346	3.56592	19.2687	2.87802	19.9862	0.327518	0.164936
100 <pt<400 	3<chiso range<11 	22.8346	3.56592	19.2687	2.94583	19.9684	0.289266	0.159755
100 <pt<400 	3<chiso range<12 	22.8346	3.56592	19.2687	2.90946	20.0061	0.310802	0.16868
100 <pt<400 	3<chiso range<13 	22.8346	3.56592	19.2687	3.02013	19.8864	0.248459	0.140658
100 <pt<400 	4<chiso range<9 	22.8346	3.56592	19.2687	2.91897	19.9787	0.298745	0.161867
100 <pt<400 	4<chiso range<10 	22.8346	3.56592	19.2687	2.66778	20.2335	0.460056	0.222852
100 <pt<400 	4<chiso range<11 	22.8346	3.56592	19.2687	2.81191	20.0862	0.368819	0.18815
100 <pt<400 	4<chiso range<12 	22.8346	3.56592	19.2687	2.76662	20.1189	0.397642	0.196028
100 <pt<400 	4<chiso range<13 	22.8346	3.56592	19.2687	2.91764	19.9959	0.30545	0.166274
100 <pt<400 	5<chiso range<10 	22.8346	3.56592	19.2687	2.50322	20.4107	0.577256	0.265131
100 <pt<400 	5<chiso range<11 	22.8346	3.56592	19.2687	2.65226	20.25	0.470677	0.226807
100 <pt<400 	5<chiso range<12 	22.8346	3.56592	19.2687	2.64401	20.2653	0.478164	0.230465
100 <pt<400 	5<chiso range<13 	22.8346	3.56592	19.2687	2.8091	20.0914	0.369173	0.189184
100 <pt<400 	6<chiso range<11 	22.8346	3.56592	19.2687	2.73396	20.1704	0.415119	0.207748
100 <pt<400 	6<chiso range<12 	22.8346	3.56592	19.2687	2.70756	20.1813	0.434386	0.210875
100 <pt<400 	6<chiso range<13 	22.8346	3.56592	19.2687	2.88461	20.0308	0.323044	0.174288
100 <pt<400 	7<chiso range<12 	22.8346	3.56592	19.2687	2.76557	20.1457	0.398204	0.201923
100 <pt<400 	7<chiso range<13 	22.8346	3.56592	19.2687	2.94999	19.916	0.286214	0.148217
100 <pt<400 	8<chiso range<13 	22.8346	3.56592	19.2687	2.87094	20.0351	0.334893	0.175955
#######################################################################################
