pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	7<chiso range<12 	23.6561	23.9718	7.01632	0.0449951
40 <pt<50 	7<chiso range<13 	23.6561	25.5425	7.4634	0.252753
40 <pt<50 	8<chiso range<13 	23.6561	25.0156	7.25891	0.187287
#######################################################################################
50 <pt<65 	3<chiso range<8 	14.5067	13.1653	5.50615	0.243618
50 <pt<65 	3<chiso range<9 	14.5067	13.7761	5.82839	0.125352
50 <pt<65 	3<chiso range<10 	14.5067	13.7361	5.75632	0.13387
50 <pt<65 	3<chiso range<11 	14.5067	12.7984	5.35931	0.318754
50 <pt<65 	3<chiso range<12 	14.5067	12.4817	5.17629	0.391207
50 <pt<65 	3<chiso range<13 	14.5067	12.7561	5.24654	0.333668
50 <pt<65 	4<chiso range<9 	14.5067	13.3925	5.8119	0.19171
50 <pt<65 	4<chiso range<10 	14.5067	13.5203	5.75363	0.17144
50 <pt<65 	4<chiso range<11 	14.5067	12.4625	5.27595	0.387456
50 <pt<65 	4<chiso range<12 	14.5067	12.1768	5.08434	0.45825
50 <pt<65 	4<chiso range<13 	14.5067	12.5393	5.17896	0.379883
50 <pt<65 	5<chiso range<10 	14.5067	14.8575	6.12542	0.0572695
50 <pt<65 	5<chiso range<11 	14.5067	13.1555	5.43713	0.248513
50 <pt<65 	5<chiso range<12 	14.5067	12.6257	5.17204	0.363686
50 <pt<65 	5<chiso range<13 	14.5067	12.9186	5.2507	0.302455
50 <pt<65 	6<chiso range<11 	14.5067	13.5903	5.55893	0.164852
50 <pt<65 	6<chiso range<12 	14.5067	12.8234	5.205	0.323401
50 <pt<65 	6<chiso range<13 	14.5067	13.1207	5.28659	0.262173
50 <pt<65 	7<chiso range<12 	14.5067	12.504	5.09035	0.393431
50 <pt<65 	7<chiso range<13 	14.5067	12.899	5.20583	0.308827
50 <pt<65 	8<chiso range<13 	14.5067	12.2056	4.94788	0.465068
#######################################################################################
65 <pt<100 	3<chiso range<8 	10.0398	9.94454	4.34373	0.0219305
65 <pt<100 	3<chiso range<9 	10.0398	9.99537	4.38736	0.0101268
65 <pt<100 	3<chiso range<10 	10.0398	9.99125	4.40229	0.0110284
65 <pt<100 	3<chiso range<11 	10.0398	10.0683	4.47856	0.00636365
65 <pt<100 	3<chiso range<12 	10.0398	9.26481	4.14304	0.187058
65 <pt<100 	3<chiso range<13 	10.0398	9.33333	4.16057	0.169801
65 <pt<100 	4<chiso range<9 	10.0398	10.1286	4.45343	0.0199397
65 <pt<100 	4<chiso range<10 	10.0398	10.1031	4.46228	0.0141856
65 <pt<100 	4<chiso range<11 	10.0398	10.1653	4.5399	0.0276438
65 <pt<100 	4<chiso range<12 	10.0398	9.23901	4.14819	0.193046
65 <pt<100 	4<chiso range<13 	10.0398	9.31923	4.16687	0.172928
65 <pt<100 	5<chiso range<10 	10.0398	10.0128	4.39695	0.00614062
65 <pt<100 	5<chiso range<11 	10.0398	10.1167	4.49939	0.0170912
65 <pt<100 	5<chiso range<12 	10.0398	9.09866	4.07337	0.231047
65 <pt<100 	5<chiso range<13 	10.0398	9.19997	4.10236	0.204719
65 <pt<100 	6<chiso range<11 	10.0398	9.85011	4.47984	0.042343
65 <pt<100 	6<chiso range<12 	10.0398	8.73492	3.9823	0.32767
