pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
35 <pt<40 	7<chiso range<12 	13.3735	14.9175	3.90042	0.395855
35 <pt<40 	7<chiso range<13 	13.3735	15.5855	4.0987	0.539683
35 <pt<40 	8<chiso range<13 	13.3735	16.8092	4.40099	0.780665
#######################################################################################
40 <pt<45 	3<chiso range<8 	8.21353	9.79581	3.23509	0.489099
40 <pt<45 	3<chiso range<9 	8.21353	9.96129	3.28465	0.532099
40 <pt<45 	3<chiso range<10 	8.21353	9.73383	3.20515	0.47433
40 <pt<45 	3<chiso range<11 	8.21353	9.79122	3.21894	0.490127
40 <pt<45 	3<chiso range<12 	8.21353	10.2951	3.3833	0.615248
40 <pt<45 	3<chiso range<13 	8.21353	10.2353	3.35778	0.602115
40 <pt<45 	4<chiso range<9 	8.21353	10.3718	3.43565	0.628198
40 <pt<45 	4<chiso range<10 	8.21353	10.0394	3.317	0.550458
40 <pt<45 	4<chiso range<11 	8.21353	10.0698	3.3194	0.559219
40 <pt<45 	4<chiso range<12 	8.21353	10.6291	3.50137	0.689893
40 <pt<45 	4<chiso range<13 	8.21353	10.5364	3.46296	0.670776
40 <pt<45 	5<chiso range<10 	8.21353	8.91127	2.97183	0.234785
40 <pt<45 	5<chiso range<11 	8.21353	9.10812	3.02492	0.29574
40 <pt<45 	5<chiso range<12 	8.21353	9.81637	3.25552	0.492345
40 <pt<45 	5<chiso range<13 	8.21353	9.79088	3.23582	0.487465
40 <pt<45 	6<chiso range<11 	8.21353	10.2141	3.36451	0.59461
40 <pt<45 	6<chiso range<12 	8.21353	11.0172	3.62565	0.773288
40 <pt<45 	6<chiso range<13 	8.21353	10.8435	3.55736	0.739304
40 <pt<45 	7<chiso range<12 	8.21353	10.2593	3.35611	0.609566
40 <pt<45 	7<chiso range<13 	8.21353	10.1522	3.31319	0.585137
40 <pt<45 	8<chiso range<13 	8.21353	10.801	3.5153	0.73606
#######################################################################################
45 <pt<50 	3<chiso range<8 	5.72936	5.77722	2.16068	0.0221504
45 <pt<50 	3<chiso range<9 	5.72936	5.85912	2.20166	0.0589373
45 <pt<50 	3<chiso range<10 	5.72936	6.19571	2.33485	0.199734
45 <pt<50 	3<chiso range<11 	5.72936	6.00276	2.2614	0.120899
45 <pt<50 	3<chiso range<12 	5.72936	6.07489	2.28651	0.151117
45 <pt<50 	3<chiso range<13 	5.72936	5.72077	2.15584	0.00398453
45 <pt<50 	4<chiso range<9 	5.72936	6.14443	2.31997	0.178912
45 <pt<50 	4<chiso range<10 	5.72936	6.51026	2.46561	0.316717
45 <pt<50 	4<chiso range<11 	5.72936	6.2489	2.36487	0.219691
45 <pt<50 	4<chiso range<12 	5.72936	6.31202	2.38507	0.244295
45 <pt<50 	4<chiso range<13 	5.72936	5.8778	2.22344	0.0667614
45 <pt<50 	5<chiso range<10 	5.72936	6.9055	2.61936	0.449018
45 <pt<50 	5<chiso range<11 	5.72936	6.5483	2.48148	0.330021
45 <pt<50 	5<chiso range<12 	5.72936	6.59068	2.49291	0.345508
45 <pt<50 	5<chiso range<13 	5.72936	6.0603	2.29504	0.144198
45 <pt<50 	6<chiso range<11 	5.72936	6.94896	2.6844	0.454329
45 <pt<50 	6<chiso range<12 	5.72936	6.9571	2.67299	0.459313
45 <pt<50 	6<chiso range<13 	5.72936	6.29403	2.41544	0.233775
45 <pt<50 	7<chiso range<12 	5.72936	5.91416	2.26324	0.0816529
45 <pt<50 	7<chiso range<13 	5.72936	5.31784	2.03403	0.202318
45 <pt<50 	8<chiso range<13 	5.72936	5.63419	2.14669	0.0443334
#######################################################################################
50 <pt<60 	3<chiso range<8 	6.85406	7.13594	2.66467	0.105784
50 <pt<60 	3<chiso range<9 	6.85406	6.95051	2.60441	0.0370333
50 <pt<60 	3<chiso range<10 	6.85406	6.49155	2.45296	0.147785
50 <pt<60 	3<chiso range<11 	6.85406	6.33636	2.41299	0.214547
50 <pt<60 	3<chiso range<12 	6.85406	5.91869	2.2332	0.418847
50 <pt<60 	3<chiso range<13 	6.85406	5.89494	2.22858	0.430373
