pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
35 <pt<40 	3<chiso range<9 	95.2131	13.3735	0.140459	0.202377	0.0533471	1.16067
35 <pt<40 	3<chiso range<10 	95.2131	13.3735	0.140459	0.200226	0.0525067	1.13828
35 <pt<40 	3<chiso range<11 	95.2131	13.3735	0.140459	0.202351	0.0530862	1.16588
35 <pt<40 	3<chiso range<12 	95.2131	13.3735	0.140459	0.208962	0.0549907	1.24573
35 <pt<40 	3<chiso range<13 	95.2131	13.3735	0.140459	0.213849	0.0564394	1.30034
35 <pt<40 	4<chiso range<9 	95.2131	13.3735	0.140459	0.178539	0.0470619	0.809155
35 <pt<40 	4<chiso range<10 	95.2131	13.3735	0.140459	0.179127	0.0469329	0.823908
35 <pt<40 	4<chiso range<11 	95.2131	13.3735	0.140459	0.184176	0.0482802	0.905493
35 <pt<40 	4<chiso range<12 	95.2131	13.3735	0.140459	0.193079	0.0507983	1.03587
35 <pt<40 	4<chiso range<13 	95.2131	13.3735	0.140459	0.199966	0.0527805	1.12745
35 <pt<40 	5<chiso range<10 	95.2131	13.3735	0.140459	0.186097	0.0487693	0.935802
35 <pt<40 	5<chiso range<11 	95.2131	13.3735	0.140459	0.191047	0.0500965	1.00982
35 <pt<40 	5<chiso range<12 	95.2131	13.3735	0.140459	0.200819	0.0528836	1.14138
35 <pt<40 	5<chiso range<13 	95.2131	13.3735	0.140459	0.207937	0.0549614	1.22774
35 <pt<40 	6<chiso range<11 	95.2131	13.3735	0.140459	0.192755	0.0501429	1.04295
35 <pt<40 	6<chiso range<12 	95.2131	13.3735	0.140459	0.204551	0.0535033	1.19791
35 <pt<40 	6<chiso range<13 	95.2131	13.3735	0.140459	0.212652	0.0558932	1.29163
35 <pt<40 	7<chiso range<12 	95.2131	13.3735	0.140459	0.207805	0.0546117	1.23319
35 <pt<40 	7<chiso range<13 	95.2131	13.3735	0.140459	0.217111	0.0573845	1.33577
35 <pt<40 	8<chiso range<13 	95.2131	13.3735	0.140459	0.234157	0.0616195	1.5206
#######################################################################################
40 <pt<45 	3<chiso range<8 	63.3736	8.21353	0.129605	0.197284	0.0654376	1.03425
40 <pt<45 	3<chiso range<9 	63.3736	8.21353	0.129605	0.200617	0.0664409	1.0688
40 <pt<45 	3<chiso range<10 	63.3736	8.21353	0.129605	0.196036	0.0648336	1.02464
40 <pt<45 	3<chiso range<11 	63.3736	8.21353	0.129605	0.197192	0.0651135	1.03799
40 <pt<45 	3<chiso range<12 	63.3736	8.21353	0.129605	0.20734	0.0684384	1.13584
40 <pt<45 	3<chiso range<13 	63.3736	8.21353	0.129605	0.206135	0.0679233	1.12671
40 <pt<45 	4<chiso range<9 	63.3736	8.21353	0.129605	0.208885	0.0694927	1.14084
40 <pt<45 	4<chiso range<10 	63.3736	8.21353	0.129605	0.20219	0.0670942	1.08184
40 <pt<45 	4<chiso range<11 	63.3736	8.21353	0.129605	0.202803	0.0671441	1.09016
40 <pt<45 	4<chiso range<12 	63.3736	8.21353	0.129605	0.214066	0.0708253	1.19253
40 <pt<45 	4<chiso range<13 	63.3736	8.21353	0.129605	0.2122	0.0700498	1.17909
40 <pt<45 	5<chiso range<10 	63.3736	8.21353	0.129605	0.17947	0.0601075	0.829598
40 <pt<45 	5<chiso range<11 	63.3736	8.21353	0.129605	0.183435	0.0611835	0.879814
40 <pt<45 	5<chiso range<12 	63.3736	8.21353	0.129605	0.197699	0.0658485	1.0341
40 <pt<45 	5<chiso range<13 	63.3736	8.21353	0.129605	0.197185	0.0654519	1.03252
40 <pt<45 	6<chiso range<11 	63.3736	8.21353	0.129605	0.205708	0.0680569	1.11823
40 <pt<45 	6<chiso range<12 	63.3736	8.21353	0.129605	0.221883	0.0733399	1.25822
40 <pt<45 	6<chiso range<13 	63.3736	8.21353	0.129605	0.218384	0.0719606	1.23372
40 <pt<45 	7<chiso range<12 	63.3736	8.21353	0.129605	0.20662	0.0678913	1.13439
40 <pt<45 	7<chiso range<13 	63.3736	8.21353	0.129605	0.204463	0.0670244	1.11688
40 <pt<45 	8<chiso range<13 	63.3736	8.21353	0.129605	0.217529	0.0711146	1.23637
#######################################################################################
45 <pt<50 	3<chiso range<8 	43.543	5.72936	0.131579	0.173075	0.0650567	0.637838
45 <pt<50 	3<chiso range<9 	43.543	5.72936	0.131579	0.175528	0.0662873	0.663002
