pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<35 	7<chiso range<13 	157.172	27.9973	43.728	23.1133	89.5746	1.07665	3.91938
30 <pt<35 	8<chiso range<13 	157.172	27.9973	43.728	23.2432	89.3031	1.04929	3.9077
#######################################################################################
35 <pt<40 	3<chiso range<8 	95.2131	13.3735	30.7794	14.2756	57.6303	0.240093	2.84823
35 <pt<40 	3<chiso range<9 	95.2131	13.3735	30.7794	14.5278	57.2919	0.302948	2.8066
35 <pt<40 	3<chiso range<10 	95.2131	13.3735	30.7794	14.3734	57.3204	0.266641	2.82137
35 <pt<40 	3<chiso range<11 	95.2131	13.3735	30.7794	14.526	57.1803	0.303977	2.80034
35 <pt<40 	3<chiso range<12 	95.2131	13.3735	30.7794	15.0006	56.7846	0.414279	2.73735
35 <pt<40 	3<chiso range<13 	95.2131	13.3735	30.7794	15.3514	56.508	0.490656	2.69213
35 <pt<40 	4<chiso range<9 	95.2131	13.3735	30.7794	12.8166	58.9679	0.165679	3.05119
35 <pt<40 	4<chiso range<10 	95.2131	13.3735	30.7794	12.8588	58.791	0.153555	3.03763
35 <pt<40 	4<chiso range<11 	95.2131	13.3735	30.7794	13.2212	58.4498	0.0441689	2.98636
35 <pt<40 	4<chiso range<12 	95.2131	13.3735	30.7794	13.8604	57.9001	0.134202	2.89854
35 <pt<40 	4<chiso range<13 	95.2131	13.3735	30.7794	14.3548	57.4887	0.260306	2.83227
35 <pt<40 	5<chiso range<10 	95.2131	13.3735	30.7794	13.3591	58.307	0.00413431	2.96605
35 <pt<40 	5<chiso range<11 	95.2131	13.3735	30.7794	13.7145	57.9741	0.0953084	2.91619
35 <pt<40 	5<chiso range<12 	95.2131	13.3735	30.7794	14.416	57.3758	0.276007	2.82073
35 <pt<40 	5<chiso range<13 	95.2131	13.3735	30.7794	14.927	56.9589	0.395733	2.7533
35 <pt<40 	6<chiso range<11 	95.2131	13.3735	30.7794	13.8371	57.6693	0.129465	2.88838
35 <pt<40 	6<chiso range<12 	95.2131	13.3735	30.7794	14.6839	56.9597	0.342941	2.77481
35 <pt<40 	6<chiso range<13 	95.2131	13.3735	30.7794	15.2655	56.5018	0.473954	2.69959
35 <pt<40 	7<chiso range<12 	95.2131	13.3735	30.7794	14.9175	56.8456	0.395855	2.74883
35 <pt<40 	7<chiso range<13 	95.2131	13.3735	30.7794	15.5855	56.3099	0.539683	2.6611
35 <pt<40 	8<chiso range<13 	95.2131	13.3735	30.7794	16.8092	54.9887	0.780665	2.48518
#######################################################################################
40 <pt<45 	3<chiso range<8 	63.3736	8.21353	22.9851	9.79581	39.6773	0.489099	2.14357
40 <pt<45 	3<chiso range<9 	63.3736	8.21353	22.9851	9.96129	39.4945	0.532099	2.11435
40 <pt<45 	3<chiso range<10 	63.3736	8.21353	22.9851	9.73383	39.696	0.47433	2.1512
40 <pt<45 	3<chiso range<11 	63.3736	8.21353	22.9851	9.79122	39.6171	0.490127	2.13992
40 <pt<45 	3<chiso range<12 	63.3736	8.21353	22.9851	10.2951	39.1157	0.615248	2.05448
40 <pt<45 	3<chiso range<13 	63.3736	8.21353	22.9851	10.2353	39.1461	0.602115	2.06223
40 <pt<45 	4<chiso range<9 	63.3736	8.21353	22.9851	10.3718	39.1637	0.628198	2.05101
40 <pt<45 	4<chiso range<10 	63.3736	8.21353	22.9851	10.0394	39.4502	0.550458	2.10379
40 <pt<45 	4<chiso range<11 	63.3736	8.21353	22.9851	10.0698	39.3862	0.559219	2.09621
40 <pt<45 	4<chiso range<12 	63.3736	8.21353	22.9851	10.6291	38.825	0.689893	2.0017
