-0.56456	0.00724274	0.0902085	0.000107945
-0.730758	0.00722071	0.0754443	8.76001e-05
-0.837341	0.00731207	0.033563	3.87994e-05
-0.62066	0.00702817	0.0139681	1.60704e-05
-0.783248	0.00719851	0.0189013	2.16963e-05
-0.815237	0.00720983	0.0441734	5.05276e-05
-0.651787	0.00718647	0.00620535	7.26314e-06
-0.650866	0.00711488	0.00676611	7.84178e-06
-0.69961	0.00716814	0.0185667	2.15089e-05
-0.739408	0.0074265	0.0604862	7.21332e-05
-0.683722	0.00719303	0.0538138	6.27188e-05
-0.861252	0.00731237	0.00555453	6.39724e-06
-0.690477	0.00717852	0.0243979	2.83468e-05
-0.787251	0.00720512	0.0498964	5.72907e-05
-0.871242	0.00723555	0.00950694	1.08173e-05
-0.616588	0.00720193	0.0354081	4.17724e-05
-0.915895	0.0077073	0.0322068	3.87631e-05
-0.726045	0.00771276	0.0185541	2.30291e-05
-1.03222	0.0077861	0.0348942	4.16706e-05
-0.849694	0.00777787	0.0112898	1.38556e-05
-0.816007	0.00775556	0.0823218	0.000101279
-1.07183	0.0081333	0.0527208	6.53697e-05
-0.502071	0.0071174	0.234269	0.00027835
-0.823566	0.0076918	0.0429118	5.22967e-05
-1.15877	0.00814679	0.0833476	0.000102163
-0.633366	0.00736151	0.162106	0.000194945
-0.88178	0.00798426	0.0225843	2.83092e-05
-0.902268	0.00780525	0.00306293	3.74125e-06
-1.0117	0.00775833	0.0644509	7.69346e-05
-0.952899	0.00798794	0.0550839	6.83168e-05
-1.08513	0.00782041	0.00746654	8.8838e-06
-0.991718	0.00779494	0.0639624	7.69482e-05
