20 <pt<25 	0.375786	0.00822163	14.6411
25 <pt<30 	0.375729	0.011519	10.7132
30 <pt<40 	0.336851	0.0108667	8.44673
40 <pt<50 	0.240817	0.0122991	5.38761
50 <pt<70 	0.235345	0.0141549	5.8285
70 <pt<100 	0.161541	0.0168508	0.14203
100 <pt<125 	0.143159	0.23176	0.822314
125 <pt<400 	0.128001	0.0325351	0.345762
