pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	20.2076	17.2999	5.42829	0.535657
40 <pt<50 	7<chiso range<12 	20.2076	17.4088	5.46966	0.511695
40 <pt<50 	7<chiso range<13 	20.2076	17.3682	5.4593	0.520103
40 <pt<50 	8<chiso range<13 	20.2076	18.0286	5.62355	0.387478
#######################################################################################
50 <pt<65 	3<chiso range<8 	15.3424	13.6733	5.66251	0.294763
50 <pt<65 	3<chiso range<9 	15.3424	14.0539	5.79887	0.222198
50 <pt<65 	3<chiso range<10 	15.3424	13.2846	5.4645	0.376576
50 <pt<65 	3<chiso range<11 	15.3424	13.3846	5.51406	0.355056
50 <pt<65 	3<chiso range<12 	15.3424	13.4764	5.55089	0.336162
50 <pt<65 	3<chiso range<13 	15.3424	12.8987	5.33383	0.458151
50 <pt<65 	4<chiso range<9 	15.3424	14.8421	6.0893	0.0821605
50 <pt<65 	4<chiso range<10 	15.3424	13.7285	5.60876	0.287746
50 <pt<65 	4<chiso range<11 	15.3424	13.815	5.66183	0.269771
50 <pt<65 	4<chiso range<12 	15.3424	13.8683	5.68526	0.259285
50 <pt<65 	4<chiso range<13 	15.3424	13.1518	5.42129	0.404074
50 <pt<65 	5<chiso range<10 	15.3424	13.1098	5.26808	0.423798
50 <pt<65 	5<chiso range<11 	15.3424	13.3339	5.40054	0.371907
50 <pt<65 	5<chiso range<12 	15.3424	13.4717	5.46567	0.342264
50 <pt<65 	5<chiso range<13 	15.3424	12.7732	5.2303	0.491215
50 <pt<65 	6<chiso range<11 	15.3424	12.3491	5.02064	0.596199
50 <pt<65 	6<chiso range<12 	15.3424	12.5864	5.12533	0.537721
50 <pt<65 	6<chiso range<13 	15.3424	11.9833	4.92301	0.682326
50 <pt<65 	7<chiso range<12 	15.3424	12.8237	5.09806	0.494051
50 <pt<65 	7<chiso range<13 	15.3424	12.052	4.89512	0.67218
50 <pt<65 	8<chiso range<13 	15.3424	7.5687	12.2343	0.635402
#######################################################################################
65 <pt<100 	3<chiso range<8 	5.87758	6.07802	3.37564	0.0593784
65 <pt<100 	3<chiso range<9 	5.87758	6.32523	3.49668	0.128021
65 <pt<100 	3<chiso range<10 	5.87758	6.61489	3.65258	0.20186
65 <pt<100 	3<chiso range<11 	5.87758	6.48121	3.58918	0.16818
65 <pt<100 	3<chiso range<12 	5.87758	6.93602	3.78318	0.279775
65 <pt<100 	3<chiso range<13 	5.87758	6.91128	3.79188	0.272609
65 <pt<100 	4<chiso range<9 	5.87758	4.72736	7.64144	0.150524
65 <pt<100 	4<chiso range<10 	5.87758	4.72736	7.64144	0.150524
65 <pt<100 	4<chiso range<11 	5.87758	6.49607	3.56576	0.173453
65 <pt<100 	4<chiso range<12 	5.87758	7.04338	3.78891	0.307687
65 <pt<100 	4<chiso range<13 	5.87758	7.00705	3.80866	0.296553
65 <pt<100 	5<chiso range<10 	5.87758	6.63183	3.6763	0.205166
65 <pt<100 	5<chiso range<11 	5.87758	6.43453	3.57945	0.155597
65 <pt<100 	5<chiso range<12 	5.87758	7.10833	3.86616	0.318339
65 <pt<100 	5<chiso range<13 	5.87758	7.04817	3.86475	0.302889
65 <pt<100 	6<chiso range<11 	5.87758	7.45339	4.09403	0.384904
65 <pt<100 	6<chiso range<12 	5.87758	8.17137	4.35489	0.526716
